Time,Exp_data.T_ms_out,Pane1-T salida caldera HTF - PV,Pane1-T linea S.del Enfria. HTF-S. - PV,Pane1-Caudal Linea circulacion HTF - PV,Pane1-Temperatura en tanque de HTF - PV,Pane1-Presion de aceite termico caldera,Pane1-Presion Entr. y S. tanq.exp. - PV,Exp_data.mdot_ms_in,Exp_data.T_ms_in,Pane1-Temperatura circuito 11 - PV,Exp_data.p_ms_out,Pane1-Temperatura S. tanque S. cali. - PV,Pane1-Caudal calculado (P2WSC10CT008),Pane1-Caudal calculado (P2WSC20CT001),Pane1-Caudal calculado (P4WTA10CT003),ms,dp_ms,dp_oil,TTC1,TTC2,TTC3,TTC4,TTC5,TTC6,TTC7,TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
45715,306.214991,268.708136,322.906884,2.84404,282.380636,8.486111,6.10176,3.82056,335.5,339.158343,1.21796,340.99248,0,7248.517477,2362.707408,0,0,0,291.960013,294.466882,299.866885,300.056255,299.191888,298.481258,294.898139,327.120018,340.99248,346.817487,336.904994,333.282488,329.935003,329.039978,348.077497,1274.94751,955.457845
45720,306.199992,268.665009,322.905009,2.84876,282.435008,8.487654,6.10208,3.81996,335.533335,339.100006,1.21908,340.99998,0,7252.594239,2371.376302,0,0,0,291.960022,294.465007,299.850006,300.060008,299.220011,298.485006,294.900014,327.150014,340.99998,346.799988,336.899994,333.319987,329.960002,329.039978,348.079997,1274.991211,954.454834
45725,306.253323,268.645016,322.885003,2.85212,282.375003,8.490741,6.10072,3.82532,335.600006,339.100006,1.22144,340.993313,0,7272.605523,2378.373291,0,0,0,291.960015,294.445001,299.810014,300.055013,299.220005,298.450005,294.950022,327.145016,340.993313,346.799988,336.946659,333.359985,329.953335,329.026645,348.053331,1275.369954,953.050632
45730,306.25749,268.704394,322.906884,2.85396,282.290639,8.488812,6.10088,3.82832,335.600006,339.100006,1.223,341.009979,0,7274.784139,2378.594188,0,0,0,291.988134,294.466882,299.863143,300.123767,299.191888,298.481258,294.984393,327.204394,341.009979,346.824987,336.879995,333.372485,329.995,329.009979,347.995,1275.734131,951.671521
45735,306.259989,268.710012,322.920013,2.86388,282.37501,8.487654,6.10152,3.83232,335.600006,339.100006,1.2234,341.039988,0,7279.853516,2383.073649,0,0,0,292.050008,294.465007,299.910014,300.120015,299.205017,298.515004,295.005015,327.240011,341.039988,346.839986,336.839996,333.339986,330.019999,328.99998,348,1275.777832,950.844055
45740,306.259989,268.695007,322.930016,2.87108,282.444997,8.489712,6.10288,3.85168,335.600006,339.100006,1.22448,341.060001,0,7306.167915,2389.609158,0,0,0,292.085005,294.434998,299.905019,300.10001,299.215013,298.540002,295.010017,327.245005,341.060001,346.786655,336.873328,333.306654,330.026666,328.979981,347.993334,1276.156548,949.841044
45745,306.222491,268.704385,322.923765,2.86132,282.391877,8.491319,6.10224,3.8588,335.600006,339.100006,1.22552,341.022494,0,7321.117798,2384.686452,0,0,0,292.081888,294.434998,299.870642,300.140647,299.199388,298.552505,295.006891,327.223134,341.022494,346.794988,336.814997,333.364985,330.034999,328.967481,348.034999,1276.739171,949.214162
45750,306.219991,268.710012,322.860006,2.85348,282.405009,8.490741,6.10248,3.8616,335.600006,339.100006,1.22624,341.079997,0,7328.114909,2375.259033,0,0,0,292.065013,294.434998,299.865011,300.120015,299.14502,298.530009,295.035014,327.255015,341.079997,346.779989,336.779999,333.319987,330,328.97998,348.019999,1277.26355,948.637431
45755,306.179993,268.715013,322.815006,2.8616,282.450012,8.484568,6.10288,3.87564,335.600006,339.100006,1.22636,341.106666,0,7350.074653,2381.532036,0,0,0,292.035007,294.455004,299.890008,300.095015,299.125017,298.495012,295.055006,327.230018,341.106666,346.719991,336.793332,333.286655,330,329.013312,348.033332,1277.642294,947.166362
45760,306.217491,268.749392,322.880636,2.87628,282.384387,8.488426,6.10304,3.87464,335.600006,339.100006,1.22584,341.052493,0,7367.167582,2396.482971,0,0,0,292.10063,294.470633,299.902512,300.091891,299.146884,298.49813,295.06126,327.217514,341.052493,346.782488,336.809998,333.307488,329.987501,328.99248,347.950002,1277.624085,945.57829
45765,306.259989,268.740011,322.905009,2.87696,282.390004,8.49074,6.10368,3.86192,335.600006,339.100006,1.22608,341.059987,0,7342.043131,2394.540853,0,0,0,292.110006,294.450002,299.895009,300.090007,299.160004,298.470001,295.080007,327.210012,341.059987,346.799988,336.819997,333.359985,329.960002,328.99998,347.900004,1277.875367,944.224243
45770,306.253323,268.685011,322.855008,2.84804,282.385003,8.494341,6.10336,3.85152,335.600006,339.100006,1.22592,341.093323,0,7318.48112,2366.627604,0,0,0,292.070018,294.445001,299.900011,300.060004,299.170007,298.51001,295.095005,327.235006,341.093323,346.799988,336.773332,333.33332,329.940002,328.979981,347.92667,1278.166708,943.221232
45775,306.25749,268.653767,322.839389,2.83488,282.397507,8.490162,6.10472,3.84068,335.641675,339.100006,1.22476,341.109999,0,7294.407125,2361.502634,0,0,0,292.085639,294.466882,299.925012,300.060013,299.20126,298.588141,295.132507,327.313131,341.109999,346.774989,336.715001,333.337486,329.965001,328.979981,347.960002,1278.148499,942.092857
45780,306.279989,268.63502,322.860006,2.84256,282.435008,8.489197,6.1056,3.8372,335.700012,339.100006,1.22532,341.059998,0,7287.633464,2364.162679,0,0,0,292.050008,294.495015,299.925008,300.090017,299.235006,298.560008,295.140004,327.360006,341.059998,346.73999,336.76,333.379985,329.960002,328.959981,348,1278.399781,941.014648
45785,306.319987,268.68002,322.895006,2.8312,282.460008,8.491255,6.10488,3.84832,335.700012,339.100006,1.2258,341.126672,0,7308.712457,2357.982531,0,0,0,292.035007,294.515021,299.925018,300.140021,299.260003,298.520003,295.165002,327.355008,341.126672,346.753323,336.779999,333.359985,329.920003,328.90665,347.966668,1279.157267,940.21226
45790,306.294988,268.717514,322.938763,2.81424,282.35063,8.489005,6.10592,3.8508,335.700012,339.100006,1.225,341.147504,0,7317.512777,2340.629506,0,0,0,292.053761,294.483762,299.93439,300.146267,299.291262,298.516885,295.196261,327.30189,341.147504,346.75749,336.804998,333.347486,329.957502,328.877485,347.987501,1279.88562,939.209249
45795,306.339986,268.695017,322.965017,2.83264,282.315002,8.492284,6.1064,3.85828,335.700012,339.100006,1.22412,341.140005,0,7324.655437,2355.649983,0,0,0,292.005015,294.480011,299.970011,300.165019,299.325022,298.530009,295.230021,327.315013,341.140005,346.759989,336.819997,333.339986,329.940002,328.859985,348.019999,1280.322632,938.206238
45800,306.33332,268.640021,322.935018,2.85872,282.335008,8.485597,6.10576,3.85428,335.700012,339.100006,1.22452,341.119999,0,7317.939399,2381.578749,0,0,0,291.980014,294.505018,300.035007,300.110019,299.34002,298.540002,295.275021,327.380008,341.119999,346.813321,336.753333,333.386651,329.913337,328.873318,348.106662,1280.759616,936.935757
45805,306.324987,268.61814,322.897507,2.86664,282.275641,8.479167,6.1048,3.83676,335.700012,339.100006,1.22432,341.094997,0,7288.413167,2385.11438,0,0,0,292.02376,294.489389,300.050626,300.060013,299.349389,298.515007,295.359385,327.311259,341.094997,346.817487,336.707502,333.432482,329.892504,328.889984,348.089996,1281.087316,935.473058
45810,306.339986,268.605011,322.905009,2.87764,282.315013,8.478395,6.10416,3.83748,335.700012,339.100006,1.22476,341.120005,0,7292.258789,2394.265462,0,0,0,292.050018,294.495015,300.045003,300.045013,299.370015,298.485006,295.425008,327.300018,341.120005,346.799988,336.700002,333.439982,329.920003,328.899984,348.079997,1281.196533,934.394857
45815,306.286655,268.605011,322.920013,2.8862,282.370012,8.478909,6.10304,3.83436,335.700012,339.100006,1.22592,341.113332,0,7296.316569,2404.500705,0,0,0,292.050012,294.500017,300.070001,300.035014,299.375014,298.500003,295.445011,327.370015,341.113332,346.786655,336.773332,333.419983,329.953335,328.90665,348.019999,1281.167399,933.726183
45820,306.294988,268.614389,322.901264,2.87856,282.316882,8.483411,6.1036,3.8304,335.700012,339.100006,1.22696,341.129996,0,7276.06663,2398.96992,0,0,0,292.068759,294.534396,300.082504,300.060006,299.390639,298.481258,295.535633,327.410642,341.129996,346.769989,336.74,333.394984,329.920003,328.889984,348.0075,1281.567993,932.89034
45825,306.299988,268.605011,322.87501,2.8696,282.330007,8.484568,6.10432,3.84208,335.700012,339.100006,1.2274,341.140005,0,7303.057129,2393.062663,0,0,0,292.110016,294.540019,300.075002,300.045003,299.415009,298.485006,295.63502,327.360016,341.140005,346.759989,336.620005,333.339986,329.799998,328.879985,348.059998,1282.070556,931.787028
45830,306.253323,268.580004,322.885003,2.87204,282.35001,8.485597,6.1044,3.84372,335.700012,339.100006,1.22688,341.146671,0,7309.314561,2390.842475,0,0,0,292.130012,294.545017,300.070001,300.075019,299.425015,298.500007,295.710022,327.355011,341.146671,346.793321,336.686669,333.299988,329.726647,328.859985,348.046665,1282.4493,930.449693
45835,306.294988,268.595633,322.916262,2.88244,282.365629,8.490741,6.10656,3.83772,335.700012,339.100006,1.22796,341.167503,0,7283.756327,2396.680827,0,0,0,292.136257,294.570007,300.091882,300.159396,299.446894,298.575012,295.841267,327.405015,341.167503,346.884984,336.720001,333.324987,329.784985,328.872485,348.017499,1282.813477,929.154167
45840,306.319987,268.590007,322.965017,2.87684,282.300008,8.492284,6.10848,3.8316,335.700012,339.100006,1.23004,341.200002,0,7274.118815,2397.45581,0,0,0,292.12501,294.570007,300.13501,300.180013,299.400014,298.575012,295.950012,327.360006,341.200002,346.879985,336.720001,333.339986,329.759989,328.879985,348,1282.94458,927.975647
45845,306.286655,268.595008,323.000014,2.85892,282.255012,8.494341,6.10856,3.83468,335.700012,339.100006,1.2306,341.160004,0,7289.548665,2381.639025,0,0,0,292.09001,294.58001,300.165012,300.175015,299.385017,298.54501,296.050015,327.375,341.160004,346.813321,336.680003,333.339986,329.719994,328.846653,348.039998,1283.556396,926.838901
45850,306.269989,268.591882,322.99689,2.85356,282.339389,8.493055,6.1076,3.836,335.700012,339.100006,1.23024,341.185003,0,7291.867187,2375.338043,0,0,0,292.149377,294.611263,300.127518,300.150018,299.394396,298.488758,296.156269,327.403133,341.185003,346.804988,336.705002,333.402484,329.820007,328.817487,348.039998,1284.266541,926.044851
45855,306.299988,268.575012,322.995015,2.85624,282.315013,8.493827,6.10744,3.84136,335.700012,339.100006,1.23036,341.220001,0,7294.48763,2379.836507,0,0,0,292.140004,294.645009,300.13502,300.165009,299.400014,298.470011,296.265015,327.435018,341.220001,346.759989,336.799998,333.419983,329.799998,328.799988,347.940002,1284.692627,925.769023
45860,306.359985,268.525011,322.965027,2.85696,282.270016,8.494341,6.10768,3.8474,335.700012,339.055559,1.2296,341.139998,0,7302.607693,2380.761203,0,0,0,292.145003,294.660004,300.160021,300.175008,299.395013,298.495012,296.365017,327.440013,341.139998,346.73999,336.713335,333.419983,329.773319,328.773322,347.893331,1284.663493,924.899773
45865,306.347486,268.546878,322.98377,2.85828,282.35438,8.494984,6.10872,3.85668,335.700012,339,1.2294,341.039993,0,7322.018941,2381.05073,0,0,0,292.170006,294.660004,300.163144,300.168758,299.398145,298.498136,296.499392,327.493139,341.039993,346.777489,336.642504,333.419983,329.814999,328.777489,347.922494,1284.681702,923.562459
45870,306.339986,268.545003,323.01001,2.86896,282.375,8.496913,6.10904,3.85368,335.700012,339,1.22952,341.059998,0,7324.169271,2389.918294,0,0,0,292.095011,294.660004,300.150024,300.195007,299.400024,298.485016,296.62501,327.525014,341.059998,346.799988,336.680003,333.419983,329.840006,328.819987,347.980001,1285.129639,922.559448
45875,306.346653,268.495009,323.020013,2.876,282.345001,8.493313,6.10864,3.85912,335.700012,339,1.22912,341.113339,0,7333.157661,2393.879611,0,0,0,292.110009,294.670007,300.150018,300.225009,299.42002,298.495012,296.710015,327.480014,341.113339,346.713325,336.680003,333.433316,329.833333,328.786655,348.033332,1285.624891,921.957642
45880,306.354986,268.470001,323.004389,2.86388,282.401255,8.491705,6.10808,3.85648,335.700012,339,1.22968,341.142504,0,7333.102458,2382.617422,0,0,0,292.156877,294.673133,300.13126,300.234385,299.426266,298.526263,296.853764,327.461269,341.142504,346.717491,336.605,333.462481,329.837498,328.782488,347.950002,1286.025426,921.205383
45885,306.379985,268.485006,322.950012,2.85316,282.37501,8.493827,6.10712,3.84632,335.700012,339,1.2294,341.140004,0,7312.287761,2377.663819,0,0,0,292.140004,294.660004,300.105011,300.195007,299.460012,298.560018,296.970011,327.51002,341.140004,346.73999,336.599996,333.479981,329.820007,328.799988,347.880005,1286.440552,919.951619
45890,306.346653,268.515015,322.960012,2.83952,282.345005,8.49537,6.10656,3.83616,335.700012,339,1.22904,341.126672,0,7284.966906,2367.552246,0,0,0,292.164998,294.700002,300.115014,300.185011,299.455007,298.585015,297.095015,327.565019,341.126672,346.693326,336.633331,333.439982,329.820001,328.826653,347.90667,1286.819295,918.881768
45895,306.342486,268.486888,323.028765,2.83892,282.345009,8.493441,6.10744,3.82704,335.700012,339,1.22892,341.197502,0,7272.647502,2365.085765,0,0,0,292.149377,294.75,300.108762,300.191265,299.411259,298.62564,297.232513,327.540016,341.197502,346.722491,336.612497,333.389984,329.832498,328.859985,347.99,1287.67511,917.419078
45900,306.339986,268.440013,323.040019,2.86112,282.37501,8.492284,6.10744,3.83164,335.700012,339,1.22884,341.179993,0,7274.119141,2382.426433,0,0,0,292.185008,294.75,300.075002,300.210012,299.38501,298.650014,297.37501,327.51002,341.179993,346.719991,336.660004,333.379985,329.860006,328.839986,348.039998,1288.013794,916.340841
45905,306.313321,268.445011,323.030009,2.86896,282.340013,8.494341,6.10584,3.84388,335.700012,339,1.22972,341.106656,0,7290.157172,2391.181858,0,0,0,292.210012,294.750007,300.050001,300.20501,299.395013,298.640025,297.490017,327.585019,341.106656,346.679993,336.680003,333.373318,329.853339,328.799988,347.973334,1288.042928,915.672167
45910,306.329987,268.46063,323.045636,2.8648,282.343137,8.488233,6.1064,3.85012,335.700012,339,1.22936,341.190002,0,7309.832194,2384.871806,0,0,0,292.166257,294.759387,300.037506,300.208143,299.407516,298.674395,297.586894,327.613135,341.190002,346.679993,336.5925,333.364985,329.807501,328.824987,347.965001,1288.188599,914.710948
45915,306.339986,268.440013,323.01002,2.8448,282.345011,8.484568,6.10792,3.86064,335.700012,339,1.22892,341.180003,0,7343.758138,2367.491048,0,0,0,292.154999,294.810008,300.015004,300.225016,299.400014,298.695018,297.705007,327.570007,341.180003,346.679993,336.619995,333.319987,329.819997,328.839986,347.960002,1288.538208,913.131226
45920,306.373318,268.425018,322.995022,2.80844,282.415005,8.490741,6.10744,3.86184,335.700012,339,1.22904,341.173336,0,7345.968967,2327.974555,0,0,0,292.145006,294.875014,300.010006,300.285004,299.375014,298.700019,297.830004,327.540012,341.173336,346.706658,336.713328,333.299988,329.84,328.839986,347.90667,1289.237427,911.593316
45925,306.389984,268.43439,323.051266,2.80884,282.418135,8.490741,6.10536,3.85564,335.700012,339,1.22932,341.177503,0,7321.546224,2335.219055,0,0,0,292.113759,294.900017,300.106889,300.256883,299.371896,298.668766,297.911259,327.568143,341.177503,346.75249,336.629996,333.299988,329.777487,328.864985,347.952502,1289.401306,910.673889
45930,306.399984,268.440013,323.055013,2.8298,282.345011,8.490741,6.10408,3.84592,335.700012,339,1.22864,341.180003,0,7299.892253,2351.766602,0,0,0,292.185008,294.945017,300.150014,300.210012,299.400024,298.63502,298.020009,327.540019,341.180003,346.73999,336.660004,333.319987,329.73998,328.819987,347.980001,1289.761841,909.319824
45935,306.379985,268.415015,322.990011,2.8372,282.340013,8.489712,6.10408,3.8356,335.700012,339,1.22796,341.166663,0,7281.820963,2355.558431,0,0,0,292.255018,294.990014,300.095008,300.195007,299.410017,298.620019,298.130018,327.500014,341.166663,346.706658,336.680003,333.33332,329.699982,328.813321,347.973334,1290.14053,908.316827
45940,306.367485,268.383762,322.974389,2.85636,282.352509,8.487461,6.10496,3.83272,335.700012,339,1.22764,341.087491,0,7285.483175,2375.270549,0,0,0,292.258138,295.07438,300.110638,300.166887,299.38501,298.629388,298.230019,327.534395,341.087491,346.73999,336.655004,333.349986,329.699982,328.817487,347.890004,1290.450012,907.439222
45945,306.399984,268.365011,323.01002,2.87728,282.345011,8.487654,6.1044,3.83108,335.700012,339,1.22744,341.099996,0,7276.431804,2392.784587,0,0,0,292.275014,295.095011,300.150024,300.120015,299.38501,298.620015,298.305013,327.600016,341.099996,346.73999,336.639994,333.379985,329.679982,328.779989,347.880005,1290.810547,906.511454
45950,306.373318,268.370009,323.025021,2.8784,282.35001,8.488683,6.10368,3.8358,335.700012,339,1.228,341.133338,0,7277.251465,2394.433892,0,0,0,292.200009,295.110016,300.150024,300.095008,299.395013,298.575012,298.390004,327.570011,341.133338,346.673326,336.56665,333.299988,329.679982,328.73999,347.986667,1291.131022,905.307841
45955,306.414983,268.338764,322.978141,2.86836,282.346879,8.486111,6.10472,3.84868,335.700012,339,1.22708,341.137505,0,7313.467183,2389.501099,0,0,0,292.181255,295.128759,300.150024,300.091882,299.416894,298.565634,298.468129,327.570015,341.137505,346.639994,336.599997,333.274989,329.729981,328.73999,347.957502,1291.422363,904.30483
45960,306.439982,268.335012,322.965017,2.86164,282.300008,8.487654,6.1052,3.85436,335.700012,339,1.22644,341.180003,0,7338.958008,2382.056559,0,0,0,292.185008,295.185008,300.13502,300.120015,299.415019,298.560008,298.530009,327.630015,341.180003,346.719991,336.620005,333.23999,329.719981,328.679993,347.900004,1291.859375,903.301819
45965,306.393317,268.370009,322.995022,2.8614,282.335005,8.489712,6.1044,3.8592,335.700012,339,1.22596,341.160004,0,7334.266385,2382.688883,0,0,0,292.140008,295.255022,300.135013,300.150024,299.365017,298.615011,298.605014,327.605014,341.160004,346.726657,336.673336,333.266656,329.686649,328.599996,347.860006,1292.296387,902.031365
45970,306.372485,268.348136,323.004396,2.84856,282.425627,8.48939,6.10448,3.84276,335.700012,339,1.22608,341.097493,0,7298.424133,2371.197337,0,0,0,292.186876,295.333143,300.163144,300.121891,299.35877,298.655637,298.689393,327.573764,341.097493,346.684993,336.639998,333.274989,329.682482,328.637494,347.885005,1292.569519,900.443298
45975,306.399984,268.320007,322.980021,2.83688,282.390004,8.490741,6.10544,3.82832,335.700012,339,1.22736,341.039988,0,7259.753418,2359.169596,0,0,0,292.245005,295.455017,300.150024,300.120005,299.38501,298.665019,298.755015,327.615021,341.039988,346.659994,336.539988,333.23999,329.719981,328.619995,347.860006,1292.733398,899.089233
