Time_date,Time,Exp_data.T_ms_in,Exp_data.mdot_ms_in,Exp_data.T_ms_out,Exp_data.T_oil_in,Exp_data.T_oil_out,Exp_data.mdot_oil_in,Pane1-Temperatura en tanque de HTF - PV,Exp_data.p_oil_in,Pane1-Presion Entr y S tanq exp - PV,Exp_data.p_ms_in,Exp_data.mdot_ms_in_calc,Exp_data.mdot_ms_in_calc,Exp_data.mdot_oil_in_calc,ms,dp_ms,dp_oil,Exp_data.Tamb,Exp_data.TTC1,Exp_data.TTC2,Exp_data.TTC3,Exp_data.TTC4,Exp_data.TTC5,Exp_data.TTC6,Exp_data.TTC7,Exp_data.TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
3625547825,31025,309.070001,0.00488,341.813324,54.550001,89.425002,0.00848,127.400004,8.627572,4.458,0.02436,0,0,0,0,0,0,9.89,300.175012,317.315019,316.825009,316.970008,314.945014,314.290002,317.490017,309.070001,356.766646,273.379985,274.606662,276.273322,275.146671,274.5,271.646661,1682.333414,33.700802
3625547830,31030,309.045006,0.0056,341.855,54.553126,89.437504,0.0092,127.340631,8.611497,4.458,0.02452,0,0,0,0,0,0,9.89,300.225014,317.330649,316.818761,316.948127,314.941888,314.283756,317.443143,309.045006,356.674983,273.379985,274.589996,276.25249,275.142504,274.512499,271.692492,1682.624756,33.951551
3625547835,31035,309.015004,0.00552,341.819997,54.555002,89.445005,0.00832,127.305005,8.65895,4.4564,0.02416,0,0,0,0,0,0,9.89,300.120015,317.310018,316.845001,316.920003,314.940013,314.265004,317.460022,309.015004,356.659983,273.439982,274.599996,276.279989,275.160004,274.539998,271.699992,1682.886963,34.302601
3625547840,31040,309.039998,0.00556,341.820001,54.535002,89.440004,0.0082,127.250003,8.659979,4.454,0.02404,0,0,0,0,0,0,9.89,300.065016,317.305016,316.825002,316.870009,314.910004,314.290002,317.500014,309.039998,356.659983,273.40665,274.579997,276.273322,275.160004,274.559998,271.66666,1682.857829,34.302601
3625547845,31045,308.99625,0.00556,341.882496,54.463127,89.424377,0.01064,127.237503,8.657407,4.45384,0.024,0,0,0,0,0,0,9.89,300.090013,317.298765,316.809381,316.845008,314.910004,314.302505,317.456263,308.99625,356.647484,273.377485,274.517499,276.214991,275.160004,274.572497,271.649994,1682.930664,34.302601
3625547850,31050,308.955007,0.00568,341.940002,54.435003,89.430003,0.01,127.215004,8.651235,4.4536,0.02388,0,0,0,0,0,0,9.89,300.13501,317.280009,316.845011,316.845011,314.910004,314.295003,317.460022,308.955007,356.679982,273.359985,274.5,276.199992,275.160004,274.599996,271.659994,1682.974365,34.102001
3625547855,31055,308.935015,0.00608,341.973334,54.415002,89.405001,0.00864,127.190005,8.66358,4.45392,0.02452,0,0,0,0,0,0,9.89,300.250014,317.28501,316.830017,316.855004,314.950002,314.310008,317.510017,308.935015,356.613319,273.359985,274.526666,276.213325,275.160004,274.619995,271.653327,1682.886963,33.700802
3625547860,31060,308.94751,0.00568,342.052498,54.408752,89.373753,0.00916,127.233755,8.668403,4.45408,0.02424,0,0,0,0,0,0,9.89,300.196885,317.272507,316.755014,316.867508,314.990629,314.338141,317.488141,308.94751,356.554988,273.359985,274.584997,276.217491,275.172503,274.619995,271.644994,1682.668457,33.951551
3625547865,31065,308.940013,0.0054,341.980001,54.405001,89.325005,0.00808,127.275007,8.617284,4.45408,0.02408,0,0,0,0,0,0,9.89,300.240011,317.280009,316.785004,316.890004,314.985006,314.325012,317.490021,308.940013,356.539988,273.359985,274.579997,276.259989,275.200002,274.599996,271.659993,1682.799561,34.302601
3625547870,31070,308.975013,0.00496,341.940002,54.430002,89.280005,0.0092,127.285005,8.61677,4.45496,0.02428,0,0,0,0,0,0,9.89,300.225009,317.28501,316.805003,316.934998,314.990004,314.355014,317.520019,308.975013,356.526655,273.346653,274.526666,276.213325,275.233334,274.559998,271.619995,1683.0035,34.302601
3625547875,31075,309.018757,0.00584,341.965001,54.414377,89.270628,0.00932,127.250628,8.637346,4.45504,0.0244,0,0,0,0,0,0,9.77,300.215636,317.281884,316.792503,316.935004,314.977508,314.383146,317.529391,309.018757,356.447492,273.354986,274.534999,276.179993,275.200002,274.559998,271.632495,1682.821411,34.427976
3625547880,31080,308.970011,0.00616,341.960002,54.420002,89.235003,0.0086,127.245003,8.601852,4.45448,0.0244,0,0,0,0,0,0,9.77,300.195007,317.295013,316.830007,316.920013,314.970011,314.38502,317.535014,308.970011,356.439992,273.379985,274.5,276.179993,275.120005,274.559998,271.639994,1682.624756,34.503201
3625547885,31085,308.975013,0.00576,341.920003,54.415002,89.190002,0.009,127.240003,8.588477,4.45368,0.0244,0,0,0,0,0,0,9.77,300.255008,317.275007,316.790015,316.900011,314.965013,314.405012,317.530016,308.975013,356.446659,273.346653,274.486667,276.193326,275.153337,274.57333,271.659993,1682.537354,34.436334
3625547890,31090,309.037506,0.00652,341.982501,54.427502,89.190002,0.00944,127.224379,8.59105,4.45304,0.02408,0,0,0,0,0,0,9.77,300.180016,317.25,316.768134,316.940633,314.977508,314.383139,317.542511,309.037506,356.392494,273.329987,274.495,276.222491,275.207502,274.589996,271.722491,1682.59198,34.478126
3625547895,31095,309.030009,0.0052,341.980001,54.420002,89.175003,0.00936,127.215004,8.53858,4.45472,0.02392,0,0,0,0,0,0,9.77,300.150014,317.265004,316.770009,316.980011,314.970011,314.370015,317.520009,309.030009,356.299998,273.319987,274.519999,276.219991,275.180003,274.599996,271.73999,1682.537353,34.302601
3625547900,31100,309.065016,0.00388,342.033332,54.395002,89.155004,0.00904,127.160006,8.505658,4.456,0.02408,0,0,0,0,0,0,9.77,300.165012,317.295013,316.810015,316.990014,314.945014,314.360023,317.485009,309.065016,356.286665,273.299988,274.539998,276.179993,275.146671,274.619995,271.713325,1682.275146,34.168868
3625547905,31105,309.11814,0.005,342.124995,54.401252,89.148754,0.00884,127.166256,8.547454,4.4536,0.02392,0,0,0,0,0,0,9.77,300.146261,317.304391,316.794389,316.983762,314.941888,314.328763,317.478764,309.11814,356.319997,273.312487,274.564997,276.192492,275.142504,274.619995,271.692492,1682.384399,34.127076
3625547910,31110,309.120015,0.00632,342.099996,54.435001,89.160004,0.009,127.185005,8.564815,4.45392,0.02424,0,0,0,0,0,0,9.77,300.120005,317.295013,316.770019,316.935008,314.955017,314.280009,317.460012,309.120015,356.299998,273.319987,274.519999,276.219991,275.160004,274.619995,271.699992,1682.537354,34.102001
3625547915,31115,309.130018,0.00668,342.133328,54.420001,89.205002,0.0078,127.170006,8.58642,4.45472,0.02416,0,0,0,0,0,0,9.77,300.025011,317.270006,316.780012,316.910007,314.935011,314.245012,317.46501,309.130018,356.359996,273.313321,274.513333,276.213325,275.160004,274.619995,271.679993,1682.712158,33.968268
3625547920,31120,309.105011,0.00544,342.099996,54.373126,89.148754,0.00796,127.170006,8.580633,4.4552,0.02416,0,0,0,0,0,0,9.77,300.131259,317.266886,316.773754,316.888128,314.928759,314.276257,317.452515,309.105011,356.284999,273.354986,274.529999,276.192492,275.147504,274.619995,271.679993,1682.821411,34.427976
3625547925,31125,309.165009,0.00552,342.059998,54.360001,89.130005,0.009,127.170006,8.561728,4.45472,0.0238,0,0,0,0,0,0,9.77,300.225016,317.235006,316.785004,316.845011,314.940013,314.310008,317.460012,309.165009,356.24,273.379985,274.539998,276.199992,275.140005,274.599996,271.659993,1682.537353,34.7038
3625547930,31130,309.225006,0.00592,342.119995,54.350001,89.115004,0.00972,127.140005,8.549897,4.45368,0.02404,0,0,0,0,0,0,9.77,300.09002,317.230008,316.765008,316.870009,314.920007,314.315009,317.485009,309.225006,356.180003,273.373318,274.546665,276.179993,275.173336,274.586663,271.646661,1682.333414,34.636934
3625547935,31135,309.168765,0.00564,342.144994,54.337502,89.049378,0.00892,127.102505,8.557292,4.4532,0.0244,0,0,0,0,0,0,9.77,300.024386,317.22376,316.786883,316.901255,314.93251,314.321255,317.516262,309.168765,356.167503,273.377485,274.517499,276.192492,275.165003,274.582497,271.642494,1682.40625,34.427976
3625547940,31140,309.165019,0.00596,342.139994,54.330002,89.010002,0.00856,127.095004,8.570987,4.45384,0.02464,0,0,0,0,0,0,9.77,300.090006,317.235006,316.785004,316.965007,314.940013,314.370005,317.520009,309.165019,356.220001,273.379985,274.519999,276.219991,275.140005,274.519999,271.619995,1682.449951,34.503201
3625547945,31145,309.115014,0.00648,342.113329,54.325002,89.000003,0.00748,127.070002,8.56893,4.45496,0.0246,0,0,0,0,0,0,9.77,300.215007,317.215013,316.755005,316.925001,314.945014,314.405012,317.495012,309.115014,356.220001,273.40665,274.559998,276.213325,275.146671,274.5,271.679993,1682.537354,34.302601
3625547950,31150,309.165016,0.00632,342.167493,54.328126,88.987503,0.00688,127.057503,8.55382,4.45568,0.02416,0,0,0,0,0,0,9.77,300.249383,317.227508,316.755005,316.903135,314.941888,314.392517,317.529391,309.165016,356.207502,273.389984,274.547498,276.217491,275.155004,274.524999,271.679993,1682.373474,34.177226
3625547955,31155,309.180013,0.00688,342.179993,54.330001,88.965004,0.00888,127.065002,8.564815,4.45592,0.02456,0,0,0,0,0,0,9.77,300.240011,317.220011,316.755005,316.905009,314.940013,314.370015,317.535014,309.180013,356.139994,273.399984,274.519999,276.259989,275.160004,274.539998,271.679993,1682.100342,34.302601
3625547960,31160,309.125017,0.00644,342.23999,54.330001,88.920004,0.01008,127.070002,8.584362,4.45568,0.02472,0,0,0,0,0,0,9.77,300.195007,317.225016,316.765008,316.97501,314.920007,314.325012,317.550015,309.125017,356.06665,273.40665,274.5,276.23999,275.140004,274.539998,271.693326,1682.129475,34.770667
3625547965,31165,309.168767,0.006,342.289988,54.301877,88.920004,0.00884,127.038753,8.547068,4.45496,0.02444,0,0,0,0,0,0,9.77,300.166887,317.250009,316.749391,316.96877,314.913761,314.325012,317.587509,309.168767,356.137496,273.402484,274.524999,276.227491,275.177503,274.577497,271.709992,1682.329773,34.6035
3625547970,31170,309.165009,0.00684,342.299988,54.300002,88.905004,0.00836,127.005005,8.558642,4.4536,0.02444,0,0,0,0,0,0,9.77,300.150014,317.25,316.725016,316.935018,314.910014,314.325012,317.580007,309.165009,356.200002,273.419983,274.539998,276.199992,275.160004,274.559998,271.719991,1682.362549,34.7038
3625547975,31175,309.135013,0.00704,342.259989,54.260001,88.875,0.00864,127.010005,8.583333,4.45544,0.02464,0,0,0,0,0,0,9.77,300.125014,317.230008,316.775011,316.955017,314.955017,314.325012,317.585008,309.135013,356.15333,273.40665,274.513333,276.179993,275.173336,274.546665,271.713325,1682.216878,34.770667
3625547980,31180,309.191265,0.0064,342.297488,54.247501,88.875,0.01,127.025629,8.581404,4.45624,0.02456,0,0,0,0,0,0,9.77,300.018766,317.233138,316.790641,316.914384,314.964389,314.325012,317.572517,309.191265,356.069992,273.389984,274.517499,276.192492,275.177503,274.529999,271.679993,1682.253296,34.728876
3625547985,31185,309.195017,0.00596,342.23999,54.225001,88.875,0.00972,127.035004,8.564815,4.45648,0.02496,0,0,0,0,0,0,9.77,299.985006,317.25001,316.785014,316.980011,314.970011,314.310008,317.535014,309.195017,356.079997,273.379985,274.519999,276.199992,275.180003,274.519999,271.679993,1682.537354,34.703801
3625547990,31190,309.200019,0.00564,342.286655,54.190001,88.865,0.00848,127.040003,8.528292,4.45608,0.02512,0,0,0,0,0,0,9.77,300.00001,317.195014,316.76002,316.980011,314.965013,314.279999,317.555006,309.200019,356.059994,273.373318,274.559998,276.206658,275.193336,274.526666,271.679993,1682.799561,34.168868
3625547995,31195,309.271884,0.00512,342.25749,54.202501,88.852501,0.009,126.990006,8.556906,4.4552,0.02476,0,0,0,0,0,0,9.74,300.093769,317.191888,316.738143,316.970633,314.977508,314.298754,317.53314,309.271884,356.022485,273.389984,274.534999,276.23999,275.172503,274.547498,271.692492,1682.799561,33.876327
3625548000,31200,309.270009,0.00528,342.259989,54.195001,88.845001,0.00944,126.960004,8.564815,4.45576,0.0244,0,0,0,0,0,0,9.74,300.120015,317.190013,316.770009,316.950002,314.955007,314.310008,317.550018,309.270009,356.019989,273.399984,274.519999,276.23999,275.180003,274.539998,271.679993,1682.799561,33.700802
3625548005,31205,309.26002,0.00536,342.273322,54.200001,88.810003,0.0092,126.930004,8.564815,4.45448,0.02432,0,0,0,0,0,0,9.74,300.075012,317.160004,316.745009,316.895006,314.920007,314.300005,317.570018,309.26002,355.993313,273.40665,274.57333,276.23999,275.146671,274.546665,271.619995,1682.683025,33.433336
3625548010,31210,309.256892,0.00644,342.214991,54.196877,88.775629,0.00952,126.967506,8.565779,4.45352,0.02404,0,0,0,0,0,0,9.74,300.168758,317.178759,316.732513,316.854388,314.941888,314.315634,317.529391,309.256892,355.98498,273.389984,274.589996,276.23999,275.117505,274.517499,271.632495,1682.59198,33.349752
3625548015,31215,309.195017,0.00608,342.23999,54.165001,88.755005,0.01024,126.960007,8.591049,4.45344,0.02412,0,0,0,0,0,0,9.74,300.270009,317.190013,316.755015,316.860006,314.955017,314.310008,317.520009,309.195017,355.97998,273.379985,274.559998,276.259989,275.100006,274.480001,271.659994,1682.624756,33.700802
3625548020,31220,309.230021,0.00452,342.266656,54.190001,88.710005,0.01004,126.945007,8.55144,4.4544,0.02484,0,0,0,0,0,0,9.74,300.320011,317.18001,316.790015,316.795007,314.945014,314.325012,317.505008,309.230021,355.973314,273.386651,274.513333,276.299988,275.113339,274.466668,271.66666,1682.595622,33.567069
3625548025,31225,309.30189,0.00468,342.23749,54.183751,88.672504,0.00928,126.945006,8.500965,4.45424,0.02504,0,0,0,0,0,0,9.74,300.185636,317.22376,316.777512,316.741891,314.941888,314.325012,317.542511,309.30189,355.914983,273.394984,274.554998,276.299988,275.130005,274.462502,271.649994,1682.613831,33.399902
3625548030,31230,309.285014,0.00512,342.339986,54.165001,88.665003,0.00908,126.915003,8.464506,4.45336,0.02456,0,0,0,0,0,0,9.74,300.150014,317.265004,316.785014,316.755015,314.940013,314.310008,317.535014,309.285014,355.919983,273.379985,274.579997,276.299988,275.120005,274.420003,271.659994,1682.537354,33.700802
3625548035,31235,309.340013,0.00468,342.273322,54.170001,88.660003,0.00812,126.865003,8.467078,4.45304,0.02444,0,0,0,0,0,0,9.74,300.095008,317.28501,316.800012,316.765008,314.920007,314.310008,317.530016,309.340013,355.899984,273.393317,274.57333,276.299988,275.113339,274.453335,271.679993,1682.537354,34.302601
3625548040,31240,309.352509,0.00616,342.277489,54.166876,88.672504,0.00756,126.877502,8.490548,4.45336,0.02448,0,0,0,0,0,0,9.74,300.176257,317.244386,316.771882,316.833759,314.93251,314.347519,317.53314,309.352508,355.949982,273.359985,274.552498,276.262489,275.117505,274.457502,271.679993,1682.59198,34.051851
3625548045,31245,309.360006,0.00592,342.279989,54.165001,88.665003,0.0082,126.855003,8.490741,4.45304,0.02432,0,0,0,0,0,0,9.74,300.285014,317.220011,316.740011,316.935008,314.925008,314.340017,317.535014,309.360006,355.939982,273.359985,274.519999,276.199992,275.100006,274.440002,271.659993,1682.537353,33.500202
3625548050,31250,309.385003,0.00544,342.246657,54.145002,88.620003,0.00896,126.810005,8.498971,4.45416,0.02488,0,0,0,0,0,0,9.74,300.180016,317.25,316.755005,316.950009,314.93001,314.315009,317.545003,309.385003,355.919983,273.359985,274.546665,276.16666,275.07334,274.453335,271.646661,1682.333414,33.767668
3625548055,31255,309.378757,0.00556,342.354986,54.166877,88.563755,0.00928,126.810005,8.523727,4.45424,0.02484,0,0,0,0,0,0,9.77,300.217513,317.25,316.745633,316.884385,314.945639,314.330639,317.529382,309.378757,355.932482,273.359985,274.529999,276.149994,275.052508,274.482501,271.642494,1682.460877,34.728875
3625548060,31260,309.345011,0.00536,342.339986,54.195002,88.545006,0.009,126.810005,8.493827,4.45448,0.0246,0,0,0,0,0,0,9.77,300.345011,317.280009,316.725016,316.845011,314.910014,314.355021,317.535014,309.345011,355.959981,273.339986,274.539998,276.139994,275.060008,274.480001,271.619995,1682.537354,34.9044
3625548065,31265,309.35001,0.00512,342.279989,54.215002,88.560005,0.00888,126.820005,8.468621,4.45424,0.02436,0,0,0,0,0,0,9.77,300.245005,317.310018,316.760017,316.845008,314.88502,314.335015,317.530016,309.350009,355.953315,273.313321,274.57333,276.146661,275.080007,274.453335,271.66666,1682.420817,34.770667
3625548070,31270,309.384378,0.00488,342.279989,54.202501,88.550631,0.00888,126.851254,8.488233,4.45408,0.02432,0,0,0,0,0,0,9.77,300.129382,317.291262,316.82251,316.863766,314.910019,314.328763,317.551882,309.384378,355.907483,273.342486,274.564997,276.179993,275.105006,274.470001,271.649994,1682.548278,34.102001
3625548075,31275,309.405009,0.00568,342.279989,54.210002,88.515004,0.00828,126.855003,8.484568,4.45472,0.02496,0,0,0,0,0,0,9.77,300.120005,317.310018,316.800008,316.905009,314.89502,314.280009,317.550008,309.405009,355.919983,273.359985,274.519999,276.199992,275.080007,274.460002,271.679993,1682.886963,33.500202
3625548080,31280,309.440019,0.00572,342.419983,54.225002,88.460002,0.00892,126.830004,8.449074,4.45408,0.02512,0,0,0,0,0,0,9.77,300.28501,317.315019,316.775011,316.875007,314.845015,314.255015,317.510017,309.440019,355.939982,273.373318,274.513333,276.213325,275.07334,274.453335,271.726657,1682.624756,34.102001
3625548085,31285,309.446271,0.00608,342.419983,54.206251,88.447502,0.00896,126.845629,8.454861,4.45568,0.02508,0,0,0,0,0,0,9.77,300.228765,317.321271,316.790641,316.828139,314.838763,314.270636,317.516262,309.446271,355.889984,273.389984,274.529999,276.167493,275.065007,274.470001,271.697492,1682.24237,34.352751
3625548090,31290,309.420013,0.0064,342.419983,54.165001,88.455002,0.00856,126.825005,8.452161,4.45568,0.02504,0,0,0,0,0,0,9.77,300.105011,317.295013,316.800008,316.890004,314.865021,314.265004,317.535014,309.420013,355.899984,273.379985,274.539998,276.159994,275.080007,274.480001,271.679993,1682.100341,34.102001
3625548095,31295,309.480018,0.00564,342.419983,54.145002,88.440002,0.00848,126.800006,8.399177,4.45608,0.02472,0,0,0,0,0,0,9.77,300.075012,317.28501,316.815006,316.955004,314.845015,314.290002,317.500014,309.480018,355.90665,273.359985,274.546665,276.193326,275.053335,274.460002,271.653327,1682.100342,34.168868
3625548100,31300,309.508141,0.0054,342.432482,54.129377,88.393129,0.009,126.778131,8.387924,4.45576,0.02468,0,0,0,0,0,0,9.77,300.103133,317.281884,316.768134,316.961262,314.848134,314.311883,317.456257,309.508141,355.914983,273.372485,274.542498,276.23499,275.057499,274.422503,271.632495,1681.881836,33.876327
3625548105,31305,309.465007,0.00516,342.439982,54.105003,88.380005,0.00852,126.780006,8.365741,4.45552,0.02472,0,0,0,0,0,0,9.77,300.120005,317.295013,316.755005,316.920013,314.895009,314.325012,317.445007,309.465007,355.959981,273.379985,274.539998,276.23999,275.080007,274.460002,271.659994,1682.012939,33.500202
3625548110,31310,309.500014,0.0052,342.393317,54.125003,88.370005,0.0088,126.780005,8.369856,4.45304,0.0246,0,0,0,0,0,0,9.77,300.265004,317.305016,316.765008,316.92001,314.910004,314.335015,317.46501,309.500014,355.953315,273.373318,274.5,276.193326,275.133338,274.473334,271.693326,1682.15861,32.965269
